date,product_id,stock_on_hand
2023-03-02,PROD_0004,97
2023-03-02,PROD_0005,19
2023-03-02,PROD_0006,63
2023-03-02,PROD_0007,19
2023-03-02,PROD_0008,25
2023-03-02,PROD_0009,71
2023-03-02,PROD_0010,67
2023-03-02,PROD_0011,42
2023-03-02,PROD_0012,31
2023-03-02,PROD_0013,19
2023-03-02,PROD_0014,84
2023-03-02,PROD_0015,70
2023-03-02,PROD_0016,11
2023-03-02,PROD_0017,10
2023-03-02,PROD_0018,30
2023-03-02,PROD_0019,25
2023-03-02,PROD_0020,97
2023-03-02,PROD_0021,77
2023-03-02,PROD_0022,4
2023-03-02,PROD_0023,46
2023-03-02,PROD_0024,82
2023-03-02,PROD_0025,29
2023-03-02,PROD_0026,59
2023-03-02,PROD_0027,15
2023-03-02,PROD_0028,15
2023-03-02,PROD_0029,43
2023-03-02,PROD_0030,0
2023-03-02,PROD_0031,75
2023-03-02,PROD_0032,24
2023-03-02,PROD_0033,47
2023-03-02,PROD_0034,50
2023-03-02,PROD_0035,26
2023-03-02,PROD_0036,68
2023-03-02,PROD_0037,57
2023-03-02,PROD_0038,0
2023-03-02,PROD_0039,84
2023-03-02,PROD_0040,82
2023-03-02,PROD_0041,62
2023-03-02,PROD_0042,0
2023-03-02,PROD_0043,76
2023-03-02,PROD_0044,32
2023-03-02,PROD_0045,60
2023-03-02,PROD_0046,12
2023-03-02,PROD_0047,50
2023-03-02,PROD_0048,95
2023-03-02,PROD_0049,19
2023-03-02,PROD_0050,16
2023-03-03,PROD_0001,83
2023-03-03,PROD_0002,3
2023-03-03,PROD_0003,22
2023-03-03,PROD_0004,6
2023-03-03,PROD_0005,0
2023-03-03,PROD_0006,100
2023-03-03,PROD_0007,14
2023-03-03,PROD_0008,95
2023-03-03,PROD_0009,41
2023-03-03,PROD_0010,53
2023-03-03,PROD_0011,74
2023-03-03,PROD_0012,71
2023-03-03,PROD_0013,32
2023-03-03,PROD_0014,95
2023-03-03,PROD_0015,65
2023-03-03,PROD_0016,11
2023-03-03,PROD_0017,0
2023-03-03,PROD_0018,0
2023-03-03,PROD_0019,65
2023-03-03,PROD_0020,97
2023-03-03,PROD_0021,38
2023-03-03,PROD_0022,48
2023-03-03,PROD_0023,79
2023-03-03,PROD_0024,87
2023-03-03,PROD_0025,90
2023-03-03,PROD_0026,51
2023-03-03,PROD_0027,25
2023-03-03,PROD_0028,27
2023-03-03,PROD_0029,33
2023-03-03,PROD_0030,67
2023-03-03,PROD_0031,86
2023-03-03,PROD_0032,59
2023-03-03,PROD_0033,31
2023-03-03,PROD_0034,52
2023-03-03,PROD_0035,46
2023-03-03,PROD_0036,92
2023-03-03,PROD_0037,77
2023-03-03,PROD_0038,9
2023-03-03,PROD_0039,67
2023-03-03,PROD_0040,17
2023-03-03,PROD_0041,0
2023-03-03,PROD_0042,10
2023-03-03,PROD_0043,50
2023-03-03,PROD_0044,15
2023-03-03,PROD_0045,8
2023-03-03,PROD_0046,80
2023-03-03,PROD_0047,28
2023-03-03,PROD_0048,19
2023-03-03,PROD_0049,33
2023-03-03,PROD_0050,88
2023-03-04,PROD_0001,77
2023-03-04,PROD_0002,64
2023-03-04,PROD_0003,80
2023-03-04,PROD_0004,8
2023-03-04,PROD_0005,59
2023-03-04,PROD_0006,1
2023-03-04,PROD_0007,18
2023-03-04,PROD_0008,73
2023-03-04,PROD_0009,91
2023-03-04,PROD_0010,29
2023-03-04,PROD_0011,43
2023-03-04,PROD_0012,68
2023-03-04,PROD_0013,81
2023-03-04,PROD_0014,58
2023-03-04,PROD_0015,22
2023-03-04,PROD_0016,77
2023-03-04,PROD_0017,74
2023-03-04,PROD_0018,79
2023-03-04,PROD_0019,21
2023-03-04,PROD_0020,40
2023-03-04,PROD_0021,78
2023-03-04,PROD_0022,32
2023-03-04,PROD_0023,87
2023-03-04,PROD_0024,97
2023-03-04,PROD_0025,95
2023-03-04,PROD_0026,98
2023-03-04,PROD_0027,69
2023-03-04,PROD_0028,14
2023-03-04,PROD_0029,14
2023-03-04,PROD_0030,100
2023-03-04,PROD_0031,28
2023-03-04,PROD_0032,0
2023-03-04,PROD_0033,77
2023-03-04,PROD_0034,3
2023-03-04,PROD_0035,63
2023-03-04,PROD_0036,42
2023-03-04,PROD_0037,44
2023-03-04,PROD_0038,84
2023-03-04,PROD_0039,7
2023-03-04,PROD_0040,49
2023-03-04,PROD_0041,21
2023-03-04,PROD_0042,67
2023-03-04,PROD_0043,78
2023-03-04,PROD_0044,45
2023-03-04,PROD_0045,88
2023-03-04,PROD_0046,91
2023-03-04,PROD_0047,49
2023-03-04,PROD_0048,59
2023-03-04,PROD_0049,52
2023-03-04,PROD_0050,92
2023-03-05,PROD_0001,50
2023-03-05,PROD_0002,27
2023-03-05,PROD_0003,41
2023-03-05,PROD_0004,9
2023-03-05,PROD_0005,0
2023-03-05,PROD_0006,40
2023-03-05,PROD_0007,79
2023-03-05,PROD_0008,62
2023-03-05,PROD_0009,29
2023-03-05,PROD_0010,73
2023-03-05,PROD_0011,45
2023-03-05,PROD_0012,74
2023-03-05,PROD_0013,44
2023-03-05,PROD_0014,82
2023-03-05,PROD_0015,32
2023-03-05,PROD_0016,34
2023-03-05,PROD_0017,9
2023-03-05,PROD_0018,86
2023-03-05,PROD_0019,50
2023-03-05,PROD_0020,58
2023-03-05,PROD_0021,0
2023-03-05,PROD_0022,54
2023-03-05,PROD_0023,45
2023-03-05,PROD_0024,83
2023-03-05,PROD_0025,55
2023-03-05,PROD_0026,20
2023-03-05,PROD_0027,71
2023-03-05,PROD_0028,20
2023-03-05,PROD_0029,3
2023-03-05,PROD_0030,69
2023-03-05,PROD_0031,0
2023-03-05,PROD_0032,31
2023-03-05,PROD_0033,0
2023-03-05,PROD_0034,89
2023-03-05,PROD_0035,21
2023-03-05,PROD_0036,81
2023-03-05,PROD_0037,65
2023-03-05,PROD_0038,21
2023-03-05,PROD_0039,5
2023-03-05,PROD_0040,87
2023-03-05,PROD_0041,67
2023-03-05,PROD_0042,21
2023-03-05,PROD_0043,29
2023-03-05,PROD_0044,45
2023-03-05,PROD_0045,37
2023-03-05,PROD_0046,19
2023-03-05,PROD_0047,60
2023-03-05,PROD_0048,8
2023-03-05,PROD_0049,2
2023-03-05,PROD_0050,17
2023-03-06,PROD_0001,32
2023-03-06,PROD_0002,8
2023-03-06,PROD_0003,91
2023-03-06,PROD_0004,78
2023-03-06,PROD_0005,97
2023-03-06,PROD_0006,80
2023-03-06,PROD_0007,8
2023-03-06,PROD_0008,93
2023-03-06,PROD_0009,45
2023-03-06,PROD_0010,87
2023-03-06,PROD_0011,2
2023-03-06,PROD_0012,10
2023-03-06,PROD_0013,0
2023-03-06,PROD_0014,38
2023-03-06,PROD_0015,98
2023-03-06,PROD_0016,16
2023-03-06,PROD_0017,22
2023-03-06,PROD_0018,6
2023-03-06,PROD_0019,0
2023-03-06,PROD_0020,57
2023-03-06,PROD_0021,30
2023-03-06,PROD_0022,19
2023-03-06,PROD_0023,67
2023-03-06,PROD_0024,90
2023-03-06,PROD_0025,85
2023-03-06,PROD_0026,18
2023-03-06,PROD_0027,81
2023-03-06,PROD_0028,58
2023-03-06,PROD_0029,26
2023-03-06,PROD_0030,55
2023-03-06,PROD_0031,18
2023-03-06,PROD_0032,71
2023-03-06,PROD_0033,0
2023-03-06,PROD_0034,53
2023-03-06,PROD_0035,28
2023-03-06,PROD_0036,100
2023-03-06,PROD_0037,49
2023-03-06,PROD_0038,60
2023-03-06,PROD_0039,39
2023-03-06,PROD_0040,0
2023-03-06,PROD_0041,0
2023-03-06,PROD_0042,35
2023-03-06,PROD_0043,8
2023-03-06,PROD_0044,49
2023-03-06,PROD_0045,50
2023-03-06,PROD_0046,59
2023-03-06,PROD_0047,0
2023-03-06,PROD_0048,36
2023-03-06,PROD_0049,94
2023-03-06,PROD_0050,3
2023-03-07,PROD_0001,93
2023-03-07,PROD_0002,62
2023-03-07,PROD_0003,18
2023-03-07,PROD_0004,52
2023-03-07,PROD_0005,21
2023-03-07,PROD_0006,75
2023-03-07,PROD_0007,12
2023-03-07,PROD_0008,0
2023-03-07,PROD_0009,2
2023-03-07,PROD_0010,52
2023-03-07,PROD_0011,90
2023-03-07,PROD_0012,93
2023-03-07,PROD_0013,24
2023-03-07,PROD_0014,20
2023-03-07,PROD_0015,47
2023-03-07,PROD_0016,31
2023-03-07,PROD_0017,17
2023-03-07,PROD_0018,70
2023-03-07,PROD_0019,41
2023-03-07,PROD_0020,70
2023-03-07,PROD_0021,58
2023-03-07,PROD_0022,81
2023-03-07,PROD_0023,44
2023-03-07,PROD_0024,94
2023-03-07,PROD_0025,89
2023-03-07,PROD_0026,39
2023-03-07,PROD_0027,51
2023-03-07,PROD_0028,43
2023-03-07,PROD_0029,86
2023-03-07,PROD_0030,46
2023-03-07,PROD_0031,0
2023-03-07,PROD_0032,14
2023-03-07,PROD_0033,99
2023-03-07,PROD_0034,41
2023-03-07,PROD_0035,87
2023-03-07,PROD_0036,23
2023-03-07,PROD_0037,90
2023-03-07,PROD_0038,68
2023-03-07,PROD_0039,5
2023-03-07,PROD_0040,56
2023-03-07,PROD_0041,75
2023-03-07,PROD_0042,0
2023-03-07,PROD_0043,32
2023-03-07,PROD_0044,45
2023-03-07,PROD_0045,68
2023-03-07,PROD_0046,64
2023-03-07,PROD_0047,0
2023-03-07,PROD_0048,60
2023-03-07,PROD_0049,69
2023-03-07,PROD_0050,39
2023-03-08,PROD_0001,16
2023-03-08,PROD_0002,28
2023-03-08,PROD_0003,89
2023-03-08,PROD_0004,88
2023-03-08,PROD_0005,84
2023-03-08,PROD_0006,76
2023-03-08,PROD_0007,5
2023-03-08,PROD_0008,45
2023-03-08,PROD_0009,56
2023-03-08,PROD_0010,63
2023-03-08,PROD_0011,11
2023-03-08,PROD_0012,24
2023-03-08,PROD_0013,75
2023-03-08,PROD_0014,28
2023-03-08,PROD_0015,0
2023-03-08,PROD_0016,42
2023-03-08,PROD_0017,18
2023-03-08,PROD_0018,32
2023-03-08,PROD_0019,87
2023-03-08,PROD_0020,49
2023-03-08,PROD_0021,0
2023-03-08,PROD_0022,45
2023-03-08,PROD_0023,73
2023-03-08,PROD_0024,4
2023-03-08,PROD_0025,13
2023-03-08,PROD_0026,84
2023-03-08,PROD_0027,21
2023-03-08,PROD_0028,99
2023-03-08,PROD_0029,48
2023-03-08,PROD_0030,76
2023-03-08,PROD_0031,7
2023-03-08,PROD_0032,0
2023-03-08,PROD_0033,34
2023-03-08,PROD_0034,87
2023-03-08,PROD_0035,16
2023-03-08,PROD_0036,81
2023-03-08,PROD_0037,66
2023-03-08,PROD_0038,92
2023-03-08,PROD_0039,87
2023-03-08,PROD_0040,63
2023-03-08,PROD_0041,13
2023-03-08,PROD_0042,95
2023-03-08,PROD_0043,73
2023-03-08,PROD_0044,81
2023-03-08,PROD_0045,76
2023-03-08,PROD_0046,13
2023-03-08,PROD_0047,42
2023-03-08,PROD_0048,6
2023-03-08,PROD_0049,28
2023-03-08,PROD_0050,86
2023-03-09,PROD_0001,69
2023-03-09,PROD_0002,86
2023-03-09,PROD_0003,18
2023-03-09,PROD_0004,93
2023-03-09,PROD_0005,71
2023-03-09,PROD_0006,65
2023-03-09,PROD_0007,83
2023-03-09,PROD_0008,98
2023-03-09,PROD_0009,99
2023-03-09,PROD_0010,73
2023-03-09,PROD_0011,89
2023-03-09,PROD_0012,91
2023-03-09,PROD_0013,72
2023-03-09,PROD_0014,0
2023-03-09,PROD_0015,0
2023-03-09,PROD_0016,75
2023-03-09,PROD_0017,74
2023-03-09,PROD_0018,100
2023-03-09,PROD_0019,83
2023-03-09,PROD_0020,100
2023-03-09,PROD_0021,59
2023-03-09,PROD_0022,82
2023-03-09,PROD_0023,39
2023-03-09,PROD_0024,5
2023-03-09,PROD_0025,74
2023-03-09,PROD_0026,21
2023-03-09,PROD_0027,17
2023-03-09,PROD_0028,98
2023-03-09,PROD_0029,36
2023-03-09,PROD_0030,38
2023-03-09,PROD_0031,45
2023-03-09,PROD_0032,13
2023-03-09,PROD_0033,3
2023-03-09,PROD_0034,93
2023-03-09,PROD_0035,43
2023-03-09,PROD_0036,65
2023-03-09,PROD_0037,78
2023-03-09,PROD_0038,80
2023-03-09,PROD_0039,72
2023-03-09,PROD_0040,59
2023-03-09,PROD_0041,90
2023-03-09,PROD_0042,54
2023-03-09,PROD_0043,40
2023-03-09,PROD_0044,96
2023-03-09,PROD_0045,86
2023-03-09,PROD_0046,53
2023-03-09,PROD_0047,70
2023-03-09,PROD_0048,61
2023-03-09,PROD_0049,27
2023-03-09,PROD_0050,86
2023-03-10,PROD_0001,0
2023-03-10,PROD_0002,88
2023-03-10,PROD_0003,56
2023-03-10,PROD_0004,12
2023-03-10,PROD_0005,59
2023-03-10,PROD_0006,49
2023-03-10,PROD_0007,87
2023-03-10,PROD_0008,24
2023-03-10,PROD_0009,3
2023-03-10,PROD_0010,0
2023-03-10,PROD_0011,68
2023-03-10,PROD_0012,74
2023-03-10,PROD_0013,24
2023-03-10,PROD_0014,91
2023-03-10,PROD_0015,36
2023-03-10,PROD_0016,0
2023-03-10,PROD_0017,52
2023-03-10,PROD_0018,77
2023-03-10,PROD_0019,70
2023-03-10,PROD_0020,98
2023-03-10,PROD_0021,0
2023-03-10,PROD_0022,11
2023-03-10,PROD_0023,17
2023-03-10,PROD_0024,87
2023-03-10,PROD_0025,40
2023-03-10,PROD_0026,58
2023-03-10,PROD_0027,88
2023-03-10,PROD_0028,42
2023-03-10,PROD_0029,36
2023-03-10,PROD_0030,19
2023-03-10,PROD_0031,88
2023-03-10,PROD_0032,17
2023-03-10,PROD_0033,31
2023-03-10,PROD_0034,62
2023-03-10,PROD_0035,54
2023-03-10,PROD_0036,42
2023-03-10,PROD_0037,74
2023-03-10,PROD_0038,45
2023-03-10,PROD_0039,44
2023-03-10,PROD_0040,5
2023-03-10,PROD_0041,19
2023-03-10,PROD_0042,0
2023-03-10,PROD_0043,60
2023-03-10,PROD_0044,24
2023-03-10,PROD_0045,39
2023-03-10,PROD_0046,46
2023-03-10,PROD_0047,60
2023-03-10,PROD_0048,14
2023-03-10,PROD_0049,13
2023-03-10,PROD_0050,31
2023-03-11,PROD_0001,76
2023-03-11,PROD_0002,81
2023-03-11,PROD_0003,86
2023-03-11,PROD_0004,100
2023-03-11,PROD_0005,0
2023-03-11,PROD_0006,3
2023-03-11,PROD_0007,51
2023-03-11,PROD_0008,19
2023-03-11,PROD_0009,19
2023-03-11,PROD_0010,69
2023-03-11,PROD_0011,83
2023-03-11,PROD_0012,3
2023-03-11,PROD_0013,37
2023-03-11,PROD_0014,71
2023-03-11,PROD_0015,31
2023-03-11,PROD_0016,32
2023-03-11,PROD_0017,41
2023-03-11,PROD_0018,43
2023-03-11,PROD_0019,6
2023-03-11,PROD_0020,52
2023-03-11,PROD_0021,42
2023-03-11,PROD_0022,63
2023-03-11,PROD_0023,98
2023-03-11,PROD_0024,86
2023-03-11,PROD_0025,27
2023-03-11,PROD_0026,17
2023-03-11,PROD_0027,24
2023-03-11,PROD_0028,76
2023-03-11,PROD_0029,86
2023-03-11,PROD_0030,4
2023-03-11,PROD_0031,0
2023-03-11,PROD_0032,94
2023-03-11,PROD_0033,51
2023-03-11,PROD_0034,92
2023-03-11,PROD_0035,18
2023-03-11,PROD_0036,54
2023-03-11,PROD_0037,72
2023-03-11,PROD_0038,0
2023-03-11,PROD_0039,23
2023-03-11,PROD_0040,72
2023-03-11,PROD_0041,43
2023-03-11,PROD_0042,51
2023-03-11,PROD_0043,98
2023-03-11,PROD_0044,55
2023-03-11,PROD_0045,59
2023-03-11,PROD_0046,0
2023-03-11,PROD_0047,43
2023-03-11,PROD_0048,22
2023-03-11,PROD_0049,0
2023-03-11,PROD_0050,26
2023-03-12,PROD_0001,78
2023-03-12,PROD_0002,0
2023-03-12,PROD_0003,60
2023-03-12,PROD_0004,14
2023-03-12,PROD_0005,93
2023-03-12,PROD_0006,83
2023-03-12,PROD_0007,30
2023-03-12,PROD_0008,29
2023-03-12,PROD_0009,81
2023-03-12,PROD_0010,9
2023-03-12,PROD_0011,20
2023-03-12,PROD_0012,48
2023-03-12,PROD_0013,78
2023-03-12,PROD_0014,0
2023-03-12,PROD_0015,28
2023-03-12,PROD_0016,0
2023-03-12,PROD_0017,22
2023-03-12,PROD_0018,5
2023-03-12,PROD_0019,71
2023-03-12,PROD_0020,18
2023-03-12,PROD_0021,83
2023-03-12,PROD_0022,95
2023-03-12,PROD_0023,58
2023-03-12,PROD_0024,40
2023-03-12,PROD_0025,71
2023-03-12,PROD_0026,94
2023-03-12,PROD_0027,56
2023-03-12,PROD_0028,70
2023-03-12,PROD_0029,7
2023-03-12,PROD_0030,19
2023-03-12,PROD_0031,84
2023-03-12,PROD_0032,88
2023-03-12,PROD_0033,3
2023-03-12,PROD_0034,21
2023-03-12,PROD_0035,73
2023-03-12,PROD_0036,37
2023-03-12,PROD_0037,90
2023-03-12,PROD_0038,64
2023-03-12,PROD_0039,17
2023-03-12,PROD_0040,34
2023-03-12,PROD_0041,1
2023-03-12,PROD_0042,53
2023-03-12,PROD_0043,2
2023-03-12,PROD_0044,33
2023-03-12,PROD_0045,88
2023-03-12,PROD_0046,43
2023-03-12,PROD_0047,59
2023-03-12,PROD_0048,70
2023-03-12,PROD_0049,32
2023-03-12,PROD_0050,70
2023-03-13,PROD_0001,33
2023-03-13,PROD_0002,0
2023-03-13,PROD_0003,0
2023-03-13,PROD_0004,77
2023-03-13,PROD_0005,40
2023-03-13,PROD_0006,58
2023-03-13,PROD_0007,6
2023-03-13,PROD_0008,11
2023-03-13,PROD_0009,78
2023-03-13,PROD_0010,77
2023-03-13,PROD_0011,19
2023-03-13,PROD_0012,19
2023-03-13,PROD_0013,7
2023-03-13,PROD_0014,17
2023-03-13,PROD_0015,18
2023-03-13,PROD_0016,87
2023-03-13,PROD_0017,90
2023-03-13,PROD_0018,48
2023-03-13,PROD_0019,56
2023-03-13,PROD_0020,0
2023-03-13,PROD_0021,63
2023-03-13,PROD_0022,66
2023-03-13,PROD_0023,4
2023-03-13,PROD_0024,93
2023-03-13,PROD_0025,69
2023-03-13,PROD_0026,25
2023-03-13,PROD_0027,82
2023-03-13,PROD_0028,39
2023-03-13,PROD_0029,73
2023-03-13,PROD_0030,81
2023-03-13,PROD_0031,59
2023-03-13,PROD_0032,24
2023-03-13,PROD_0033,22
2023-03-13,PROD_0034,33
2023-03-13,PROD_0035,87
2023-03-13,PROD_0036,47
2023-03-13,PROD_0037,34
2023-03-13,PROD_0038,51
2023-03-13,PROD_0039,10
2023-03-13,PROD_0040,10
2023-03-13,PROD_0041,71
2023-03-13,PROD_0042,71
2023-03-13,PROD_0043,0
2023-03-13,PROD_0044,89
2023-03-13,PROD_0045,0
2023-03-13,PROD_0046,99
2023-03-13,PROD_0047,51
2023-03-13,PROD_0048,13
2023-03-13,PROD_0049,5
2023-03-13,PROD_0050,83
2023-03-14,PROD_0001,7
2023-03-14,PROD_0002,36
2023-03-14,PROD_0003,28
2023-03-14,PROD_0004,70
2023-03-14,PROD_0005,93
2023-03-14,PROD_0006,48
2023-03-14,PROD_0007,19
2023-03-14,PROD_0008,37
2023-03-14,PROD_0009,85
2023-03-14,PROD_0010,8
2023-03-14,PROD_0011,73
2023-03-14,PROD_0012,6
2023-03-14,PROD_0013,6
2023-03-14,PROD_0014,63
2023-03-14,PROD_0015,46
2023-03-14,PROD_0016,0
2023-03-14,PROD_0017,47
2023-03-14,PROD_0018,0
2023-03-14,PROD_0019,36
2023-03-14,PROD_0020,20
2023-03-14,PROD_0021,80
2023-03-14,PROD_0022,87
2023-03-14,PROD_0023,4
2023-03-14,PROD_0024,86
2023-03-14,PROD_0025,60
2023-03-14,PROD_0026,79
2023-03-14,PROD_0027,60
2023-03-14,PROD_0028,58
2023-03-14,PROD_0029,83
2023-03-14,PROD_0030,42
2023-03-14,PROD_0031,76
2023-03-14,PROD_0032,76
2023-03-14,PROD_0033,57
2023-03-14,PROD_0034,32
2023-03-14,PROD_0035,21
2023-03-14,PROD_0036,49
2023-03-14,PROD_0037,87
2023-03-14,PROD_0038,94
2023-03-14,PROD_0039,83
2023-03-14,PROD_0040,36
2023-03-14,PROD_0041,36
2023-03-14,PROD_0042,99
2023-03-14,PROD_0043,56
2023-03-14,PROD_0044,100
2023-03-14,PROD_0045,46
2023-03-14,PROD_0046,24
2023-03-14,PROD_0047,99
2023-03-14,PROD_0048,98
2023-03-14,PROD_0049,56
2023-03-14,PROD_0050,96
2023-03-15,PROD_0001,73
2023-03-15,PROD_0002,87
2023-03-15,PROD_0003,48
2023-03-15,PROD_0004,95
2023-03-15,PROD_0005,48
2023-03-15,PROD_0006,0
2023-03-15,PROD_0007,40
2023-03-15,PROD_0008,98
2023-03-15,PROD_0009,58
2023-03-15,PROD_0010,84
2023-03-15,PROD_0011,0
2023-03-15,PROD_0012,38
2023-03-15,PROD_0013,50
2023-03-15,PROD_0014,10
2023-03-15,PROD_0015,75
2023-03-15,PROD_0016,65
2023-03-15,PROD_0017,43
2023-03-15,PROD_0018,21
2023-03-15,PROD_0019,5
2023-03-15,PROD_0020,56
2023-03-15,PROD_0021,42
2023-03-15,PROD_0022,0
2023-03-15,PROD_0023,71
2023-03-15,PROD_0024,23
2023-03-15,PROD_0025,97
2023-03-15,PROD_0026,18
2023-03-15,PROD_0027,94
2023-03-15,PROD_0028,12
2023-03-15,PROD_0029,11
2023-03-15,PROD_0030,7
2023-03-15,PROD_0031,66
2023-03-15,PROD_0032,88
2023-03-15,PROD_0033,68
2023-03-15,PROD_0034,86
2023-03-15,PROD_0035,65
2023-03-15,PROD_0036,85
2023-03-15,PROD_0037,41
2023-03-15,PROD_0038,21
2023-03-15,PROD_0039,45
2023-03-15,PROD_0040,52
2023-03-15,PROD_0041,85
2023-03-15,PROD_0042,84
2023-03-15,PROD_0043,88
2023-03-15,PROD_0044,35
2023-03-15,PROD_0045,68
2023-03-15,PROD_0046,0
2023-03-15,PROD_0047,19
2023-03-15,PROD_0048,53
2023-03-15,PROD_0049,44
2023-03-15,PROD_0050,63
2023-03-16,PROD_0001,17
2023-03-16,PROD_0002,0
2023-03-16,PROD_0003,37
2023-03-16,PROD_0004,20
2023-03-16,PROD_0005,66
2023-03-16,PROD_0006,61
2023-03-16,PROD_0007,70
2023-03-16,PROD_0008,91
2023-03-16,PROD_0009,8
2023-03-16,PROD_0010,36
2023-03-16,PROD_0011,87
2023-03-16,PROD_0012,93
2023-03-16,PROD_0013,57
2023-03-16,PROD_0014,0
2023-03-16,PROD_0015,74
2023-03-16,PROD_0016,58
2023-03-16,PROD_0017,61
2023-03-16,PROD_0018,32
2023-03-16,PROD_0019,23
2023-03-16,PROD_0020,55
2023-03-16,PROD_0021,23
2023-03-16,PROD_0022,68
2023-03-16,PROD_0023,0
2023-03-16,PROD_0024,18
2023-03-16,PROD_0025,23
2023-03-16,PROD_0026,54
2023-03-16,PROD_0027,64
2023-03-16,PROD_0028,79
2023-03-16,PROD_0029,69
2023-03-16,PROD_0030,60
2023-03-16,PROD_0031,35
2023-03-16,PROD_0032,33
2023-03-16,PROD_0033,97
2023-03-16,PROD_0034,8
2023-03-16,PROD_0035,0
2023-03-16,PROD_0036,78
2023-03-16,PROD_0037,17
2023-03-16,PROD_0038,74
2023-03-16,PROD_0039,27
2023-03-16,PROD_0040,0
2023-03-16,PROD_0041,77
2023-03-16,PROD_0042,89
2023-03-16,PROD_0043,84
2023-03-16,PROD_0044,89
2023-03-16,PROD_0045,32
2023-03-16,PROD_0046,31
2023-03-16,PROD_0047,3
2023-03-16,PROD_0048,35
2023-03-16,PROD_0049,67
2023-03-16,PROD_0050,37
2023-03-17,PROD_0001,31
2023-03-17,PROD_0002,100
2023-03-17,PROD_0003,52
2023-03-17,PROD_0004,8
2023-03-17,PROD_0005,52
2023-03-17,PROD_0006,51
2023-03-17,PROD_0007,16
2023-03-17,PROD_0008,30
2023-03-17,PROD_0009,7
2023-03-17,PROD_0010,59
2023-03-17,PROD_0011,0
2023-03-17,PROD_0012,78
2023-03-17,PROD_0013,3
2023-03-17,PROD_0014,29
2023-03-17,PROD_0015,4
2023-03-17,PROD_0016,16
2023-03-17,PROD_0017,38
2023-03-17,PROD_0018,6
2023-03-17,PROD_0019,56
2023-03-17,PROD_0020,22
2023-03-17,PROD_0021,83
2023-03-17,PROD_0022,62
2023-03-17,PROD_0023,52
2023-03-17,PROD_0024,20
2023-03-17,PROD_0025,58
2023-03-17,PROD_0026,45
2023-03-17,PROD_0027,8
2023-03-17,PROD_0028,13
2023-03-17,PROD_0029,9
2023-03-17,PROD_0030,89
2023-03-17,PROD_0031,0
2023-03-17,PROD_0032,23
2023-03-17,PROD_0033,62
2023-03-17,PROD_0034,6
2023-03-17,PROD_0035,53
2023-03-17,PROD_0036,89
2023-03-17,PROD_0037,44
2023-03-17,PROD_0038,65
2023-03-17,PROD_0039,51
2023-03-17,PROD_0040,45
2023-03-17,PROD_0041,90
2023-03-17,PROD_0042,10
2023-03-17,PROD_0043,3
2023-03-17,PROD_0044,70
2023-03-17,PROD_0045,22
2023-03-17,PROD_0046,9
2023-03-17,PROD_0047,84
2023-03-17,PROD_0048,69
2023-03-17,PROD_0049,74
2023-03-17,PROD_0050,0
2023-03-18,PROD_0001,78
2023-03-18,PROD_0002,75
2023-03-18,PROD_0003,77
2023-03-18,PROD_0004,39
2023-03-18,PROD_0005,64
2023-03-18,PROD_0006,88
2023-03-18,PROD_0007,36
2023-03-18,PROD_0008,4
2023-03-18,PROD_0009,5
2023-03-18,PROD_0010,85
2023-03-18,PROD_0011,86
2023-03-18,PROD_0012,78
2023-03-18,PROD_0013,58
2023-03-18,PROD_0014,93
2023-03-18,PROD_0015,21
2023-03-18,PROD_0016,20
2023-03-18,PROD_0017,26
2023-03-18,PROD_0018,48
2023-03-18,PROD_0019,37
2023-03-18,PROD_0020,56
2023-03-18,PROD_0021,95
2023-03-18,PROD_0022,49
2023-03-18,PROD_0023,69
2023-03-18,PROD_0024,99
2023-03-18,PROD_0025,60
2023-03-18,PROD_0026,59
2023-03-18,PROD_0027,3
2023-03-18,PROD_0028,19
2023-03-18,PROD_0029,0
2023-03-18,PROD_0030,61
2023-03-18,PROD_0031,28
2023-03-18,PROD_0032,56
2023-03-18,PROD_0033,95
2023-03-18,PROD_0034,0
2023-03-18,PROD_0035,68
2023-03-18,PROD_0036,28
2023-03-18,PROD_0037,81
2023-03-18,PROD_0038,96
2023-03-18,PROD_0039,81
2023-03-18,PROD_0040,61
2023-03-18,PROD_0041,54
2023-03-18,PROD_0042,83
2023-03-18,PROD_0043,57
2023-03-18,PROD_0044,91
2023-03-18,PROD_0045,7
2023-03-18,PROD_0046,27
2023-03-18,PROD_0047,45
2023-03-18,PROD_0048,60
2023-03-18,PROD_0049,16
2023-03-18,PROD_0050,28
2023-03-19,PROD_0001,85
2023-03-19,PROD_0002,21
2023-03-19,PROD_0003,57
2023-03-19,PROD_0004,2
2023-03-19,PROD_0005,20
2023-03-19,PROD_0006,5
2023-03-19,PROD_0007,19
2023-03-19,PROD_0008,43
2023-03-19,PROD_0009,52
2023-03-19,PROD_0010,92
2023-03-19,PROD_0011,87
2023-03-19,PROD_0012,74
2023-03-19,PROD_0013,58
2023-03-19,PROD_0014,37
2023-03-19,PROD_0015,53
2023-03-19,PROD_0016,71
2023-03-19,PROD_0017,8
2023-03-19,PROD_0018,74
2023-03-19,PROD_0019,100
2023-03-19,PROD_0020,51
2023-03-19,PROD_0021,58
2023-03-19,PROD_0022,50
2023-03-19,PROD_0023,43
2023-03-19,PROD_0024,1
2023-03-19,PROD_0025,35
2023-03-19,PROD_0026,33
2023-03-19,PROD_0027,55
