transaction_id,date,product_id,quantity,total_amount,product_name,category,cost_price,selling_price,supplier_id,supplier_name,lead_time_days,year,month,week,day_of_week,is_weekend,revenue,profit
1d444351-7c93-4dc3-9635-212d92fe00e8,2023-03-10,PROD_0012,2,1856.98,Clothing - Themselves,Clothing,492.76,928.49,SUP_002,Doyle Ltd,4,2023,3,10,4,0,1856.98,871.46
534bfa86-7681-4ad7-9898-6758979800c3,2023-03-10,PROD_0024,5,2272.2,Books - Drive,Books,251.82,454.44,SUP_002,Doyle Ltd,4,2023,3,10,4,0,2272.2,1013.0999999999999
71f9b0e2-d270-4a52-98ff-d8ad8e1a3a51,2023-03-10,PROD_0046,1,372.68,Electronics - Result,Electronics,261.94,372.68,SUP_008,"Henderson, Ramirez and Lewis",5,2023,3,10,4,0,372.68,110.74000000000001
67e2189b-f4b4-4704-8edb-6dc82d19bd52,2023-03-10,PROD_0043,2,100.68,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009,Garcia-James,14,2023,3,10,4,0,100.68,17.940000000000012
af7d7f21-1bd6-403d-9927-839b11d1ce50,2023-03-10,PROD_0027,3,656.34,Books - Base,Books,133.19,218.78,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,4,0,656.34,256.77000000000004
a51e01ad-7e8a-4078-93d1-06cb61004ffe,2023-03-10,PROD_0031,4,2462.92,Books - Blood,Books,383.36,615.73,SUP_002,Doyle Ltd,4,2023,3,10,4,0,2462.92,929.48
cb5a4d77-91fd-427f-8cbb-7460510c8c48,2023-03-10,PROD_0041,5,1785.2,Clothing - Determine,Clothing,205.51,357.04,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,4,0,1785.2,757.6500000000001
94ad345a-e323-4264-a390-0c1dd1291d13,2023-03-10,PROD_0038,2,230.42,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009,Garcia-James,14,2023,3,10,4,0,230.42,84.6
cf51a203-a2d9-49ba-8146-ed52e73bc913,2023-03-10,PROD_0042,4,2815.2,Toys - Religious,Toys,450.81,703.8,SUP_004,Davis and Sons,14,2023,3,10,4,0,2815.2,1011.9599999999998
a92f85fe-258f-4afc-81cf-d878000c14a5,2023-03-10,PROD_0002,2,375.82,Electronics - Animal,Electronics,117.13,187.91,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,4,0,375.82,141.56
4a9ff50e-8800-41b6-b3f6-21a826330c43,2023-03-10,PROD_0003,2,369.54,Books - Show,Books,107.43,184.77,SUP_009,Garcia-James,14,2023,3,10,4,0,369.54,154.68
7279101c-93f3-403d-9d96-232d63d5e750,2023-03-10,PROD_0037,5,3415.0,Electronics - His,Electronics,368.63,683.0,SUP_009,Garcia-James,14,2023,3,10,4,0,3415.0,1571.85
e09ef2a3-ae77-4249-b4a6-3e7632173525,2023-03-10,PROD_0011,2,261.72,Books - Finally,Books,104.22,130.86,SUP_004,Davis and Sons,14,2023,3,10,4,0,261.72,53.28000000000003
b1b2b5f8-8b66-4d1f-979a-7954c98e3f5b,2023-03-10,PROD_0015,1,412.4,Electronics - Value,Electronics,308.47,412.4,SUP_004,Davis and Sons,14,2023,3,10,4,0,412.4,103.92999999999995
b7c12a4c-6f4a-454f-afca-07aef17e4a71,2023-03-10,PROD_0010,1,705.74,Clothing - Old,Clothing,416.41,705.74,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,4,0,705.74,289.33
37b567b4-172d-4bd0-8fbd-4c81a9008ecd,2023-03-10,PROD_0031,2,1231.46,Books - Blood,Books,383.36,615.73,SUP_002,Doyle Ltd,4,2023,3,10,4,0,1231.46,464.74
9134c0b7-6f73-473b-baee-bacdc8c8ccf9,2023-03-10,PROD_0029,2,200.16,Clothing - Early,Clothing,64.66,100.08,SUP_008,"Henderson, Ramirez and Lewis",5,2023,3,10,4,0,200.16,70.84
eb22ec1d-4df6-4f4f-adf7-92ffe9c7c13a,2023-03-10,PROD_0003,5,923.85,Books - Show,Books,107.43,184.77,SUP_009,Garcia-James,14,2023,3,10,4,0,923.85,386.69999999999993
354f184e-5739-4b03-90e9-4dce6241cba3,2023-03-10,PROD_0039,1,265.48,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007,Blake and Sons,6,2023,3,10,4,0,265.48,125.60000000000002
4f75d45a-74a1-4a0d-98e6-3a5577e0ee02,2023-03-10,PROD_0014,5,1308.75,Home Appliances - Present,Home Appliances,191.39,261.75,SUP_005,"Guzman, Hoffman and Baldwin",7,2023,3,10,4,0,1308.75,351.80000000000007
6e5fbf71-9749-42b0-b1ad-e82ad05cc78d,2023-03-10,PROD_0033,2,513.68,Home Appliances - Fall,Home Appliances,193.22,256.84,SUP_009,Garcia-James,14,2023,3,10,4,0,513.68,127.23999999999995
f28bf846-3b50-4fda-b875-b1c777243aa3,2023-03-10,PROD_0031,4,2462.92,Books - Blood,Books,383.36,615.73,SUP_002,Doyle Ltd,4,2023,3,10,4,0,2462.92,929.48
e54ca6ca-dc70-4e22-a4ca-f1b8394a97fd,2023-03-10,PROD_0003,1,184.77,Books - Show,Books,107.43,184.77,SUP_009,Garcia-James,14,2023,3,10,4,0,184.77,77.34
5d0b042d-e9b1-4c76-820f-beef9defeab9,2023-03-10,PROD_0042,3,2111.4,Toys - Religious,Toys,450.81,703.8,SUP_004,Davis and Sons,14,2023,3,10,4,0,2111.3999999999996,758.9699999999996
ead1d758-b319-418d-aef0-3a1b645f273c,2023-03-10,PROD_0007,5,538.9,Toys - Win,Toys,57.39,107.78,SUP_010,Abbott-Munoz,4,2023,3,10,4,0,538.9,251.95
dc5cd673-c9ed-46a6-9490-5f79aa4946f4,2023-03-10,PROD_0041,3,1071.12,Clothing - Determine,Clothing,205.51,357.04,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,4,0,1071.1200000000001,454.59000000000015
7ccd3dc0-740a-4bed-9323-8affe1e538a1,2023-03-10,PROD_0048,3,1324.77,Books - Away,Books,241.61,441.59,SUP_007,Blake and Sons,6,2023,3,10,4,0,1324.77,599.9399999999999
1ce62a9f-79af-4348-90bb-c60d07bf63ee,2023-03-10,PROD_0038,5,576.05,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009,Garcia-James,14,2023,3,10,4,0,576.05,211.5
c438eae0-b5d0-4595-a4f8-9e23af39f2ce,2023-03-10,PROD_0024,4,1817.76,Books - Drive,Books,251.82,454.44,SUP_002,Doyle Ltd,4,2023,3,10,4,0,1817.76,810.48
593edc83-c497-40a8-8842-04d52bb9a661,2023-03-10,PROD_0025,4,2328.4,Home Appliances - Spring,Home Appliances,317.45,582.1,SUP_007,Blake and Sons,6,2023,3,10,4,0,2328.4,1058.6000000000001
8208fd42-209c-44a5-931e-1d4d9abc9859,2023-03-10,PROD_0024,5,2272.2,Books - Drive,Books,251.82,454.44,SUP_002,Doyle Ltd,4,2023,3,10,4,0,2272.2,1013.0999999999999
b6da99cd-d14b-456c-a7db-09431a59c3eb,2023-03-10,PROD_0042,1,703.8,Toys - Religious,Toys,450.81,703.8,SUP_004,Davis and Sons,14,2023,3,10,4,0,703.8,252.98999999999995
8e5fd65f-536c-42d0-9b63-205fcbf85149,2023-03-10,PROD_0034,3,1448.4,Electronics - Long,Electronics,303.48,482.8,SUP_002,Doyle Ltd,4,2023,3,10,4,0,1448.4,537.96
4d579d00-cadc-410f-9228-130ba64272a2,2023-03-10,PROD_0025,2,1164.2,Home Appliances - Spring,Home Appliances,317.45,582.1,SUP_007,Blake and Sons,6,2023,3,10,4,0,1164.2,529.3000000000001
972d5d57-669b-4896-b602-72ba8862036f,2023-03-10,PROD_0034,4,1931.2,Electronics - Long,Electronics,303.48,482.8,SUP_002,Doyle Ltd,4,2023,3,10,4,0,1931.2,717.28
3e628981-9ef1-474f-bd13-452669d75427,2023-03-10,PROD_0023,3,1123.08,Toys - Recently,Toys,187.38,374.36,SUP_003,"Mcclain, Miller and Henderson",3,2023,3,10,4,0,1123.08,560.9399999999999
7b7ce7cc-f950-47fa-a8b5-8db58c466308,2023-03-10,PROD_0032,4,2713.84,Clothing - Husband,Clothing,422.42,678.46,SUP_004,Davis and Sons,14,2023,3,10,4,0,2713.84,1024.16
d8842354-7613-4f44-ba88-f16259f8068e,2023-03-10,PROD_0037,2,1366.0,Electronics - His,Electronics,368.63,683.0,SUP_009,Garcia-James,14,2023,3,10,4,0,1366.0,628.74
f997f697-6fcd-4f50-a86d-e2517c98756f,2023-03-11,PROD_0025,2,1164.2,Home Appliances - Spring,Home Appliances,317.45,582.1,SUP_007,Blake and Sons,6,2023,3,10,5,1,1164.2,529.3000000000001
2320de16-15ac-40e4-a2c2-3308fd7ee75c,2023-03-11,PROD_0007,1,107.78,Toys - Win,Toys,57.39,107.78,SUP_010,Abbott-Munoz,4,2023,3,10,5,1,107.78,50.39
dc32f8a0-6a75-40e2-8e52-309da46a07c2,2023-03-11,PROD_0013,5,1249.05,Toys - Production,Toys,146.21,249.81,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,5,1,1249.05,517.9999999999999
b2051cec-c9f7-469f-a4c1-d21074be4b20,2023-03-11,PROD_0033,4,1027.36,Home Appliances - Fall,Home Appliances,193.22,256.84,SUP_009,Garcia-James,14,2023,3,10,5,1,1027.36,254.4799999999999
9f8d367d-6cfa-42dd-ae28-dccd9abbe46b,2023-03-11,PROD_0010,5,3528.7,Clothing - Old,Clothing,416.41,705.74,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,5,1,3528.7,1446.6499999999996
6c936f69-8269-441a-b453-30442e07336d,2023-03-11,PROD_0007,2,215.56,Toys - Win,Toys,57.39,107.78,SUP_010,Abbott-Munoz,4,2023,3,10,5,1,215.56,100.78
ed3353fc-692c-4aae-84ed-98e280714c8a,2023-03-11,PROD_0006,4,2815.32,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002,Doyle Ltd,4,2023,3,10,5,1,2815.32,899.2000000000003
6cbdd931-2f90-4058-b9ca-28265af56a23,2023-03-11,PROD_0039,1,265.48,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007,Blake and Sons,6,2023,3,10,5,1,265.48,125.60000000000002
7f8736f1-93f3-4702-81e6-ee9a9ac55023,2023-03-11,PROD_0035,5,4109.05,Clothing - Prove,Clothing,440.57,821.81,SUP_005,"Guzman, Hoffman and Baldwin",7,2023,3,10,5,1,4109.049999999999,1906.1999999999994
b64e26cf-3c9b-4542-bb1d-23a8d8c823b0,2023-03-11,PROD_0049,1,97.1,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,5,1,97.1,40.879999999999995
0890f506-5df1-4f6f-938b-d3f88bd18d4b,2023-03-11,PROD_0043,2,100.68,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009,Garcia-James,14,2023,3,10,5,1,100.68,17.940000000000012
7bb775d4-9172-4023-89b1-85d6fa6d81ee,2023-03-11,PROD_0039,5,1327.4,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007,Blake and Sons,6,2023,3,10,5,1,1327.4,628.0000000000001
948c7eb4-1cf8-470b-9e5b-2ad8b4732eb6,2023-03-11,PROD_0001,4,323.48,Books - Surface,Books,52.6,80.87,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,5,1,323.48,113.08000000000001
627ca9f7-7336-4302-91f0-33748d532691,2023-03-11,PROD_0031,5,3078.65,Books - Blood,Books,383.36,615.73,SUP_002,Doyle Ltd,4,2023,3,10,5,1,3078.65,1161.85
a5fcd671-125d-4206-82f8-65f8226001c6,2023-03-11,PROD_0038,1,115.21,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009,Garcia-James,14,2023,3,10,5,1,115.21,42.3
e288109d-b8a9-4014-a4dc-ea0704056d2b,2023-03-11,PROD_0015,4,1649.6,Electronics - Value,Electronics,308.47,412.4,SUP_004,Davis and Sons,14,2023,3,10,5,1,1649.6,415.7199999999998
49d93a08-277e-4fbc-aacf-f20fd707cb6d,2023-03-11,PROD_0047,3,1463.25,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010,Abbott-Munoz,4,2023,3,10,5,1,1463.25,640.5899999999999
2023fd4b-ab89-436b-9f6b-9b3fff594778,2023-03-11,PROD_0030,5,4536.65,Electronics - Trial,Electronics,477.37,907.33,SUP_005,"Guzman, Hoffman and Baldwin",7,2023,3,10,5,1,4536.650000000001,2149.8000000000006
fd8398c3-5821-49f8-aa45-2afdfb8a61eb,2023-03-11,PROD_0017,2,1294.98,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,5,1,1294.98,604.0600000000001
9c8aa872-0214-4a68-952d-986c16db8a18,2023-03-11,PROD_0034,4,1931.2,Electronics - Long,Electronics,303.48,482.8,SUP_002,Doyle Ltd,4,2023,3,10,5,1,1931.2,717.28
0ffa2366-4b4f-4faf-9a3d-c78020a77d78,2023-03-11,PROD_0041,1,357.04,Clothing - Determine,Clothing,205.51,357.04,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,5,1,357.04,151.53000000000003
f7c8435f-8c83-4c68-a6ac-e59a5e85643c,2023-03-11,PROD_0047,3,1463.25,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010,Abbott-Munoz,4,2023,3,10,5,1,1463.25,640.5899999999999
8f5e248e-b40f-440e-8037-447f0d99c071,2023-03-11,PROD_0006,2,1407.66,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002,Doyle Ltd,4,2023,3,10,5,1,1407.66,449.60000000000014
1c153057-5bf7-44cf-ba8b-d601d21ce315,2023-03-11,PROD_0029,5,500.4,Clothing - Early,Clothing,64.66,100.08,SUP_008,"Henderson, Ramirez and Lewis",5,2023,3,10,5,1,500.4,177.10000000000002
d8feb8de-6779-4b58-82ab-23a0fc862110,2023-03-11,PROD_0039,5,1327.4,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007,Blake and Sons,6,2023,3,10,5,1,1327.4,628.0000000000001
9714fadc-b3c4-4030-ae84-e8323c38c3f0,2023-03-11,PROD_0011,2,261.72,Books - Finally,Books,104.22,130.86,SUP_004,Davis and Sons,14,2023,3,10,5,1,261.72,53.28000000000003
b636cc4c-5170-4a8a-a00e-0b6064eec4c1,2023-03-11,PROD_0027,5,1093.9,Books - Base,Books,133.19,218.78,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,5,1,1093.9,427.95000000000005
6f689d65-61ae-4f21-a7f1-c18b61fe800a,2023-03-11,PROD_0010,5,3528.7,Clothing - Old,Clothing,416.41,705.74,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,5,1,3528.7,1446.6499999999996
2c649adf-a998-48e1-b612-41be8b8ce7be,2023-03-11,PROD_0050,2,799.7,Toys - Prove,Toys,211.44,399.85,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,5,1,799.7,376.82000000000005
8e301bcc-302f-4247-a39a-046d79912c51,2023-03-11,PROD_0040,5,4196.35,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004,Davis and Sons,14,2023,3,10,5,1,4196.35,1870.5000000000005
07fbb920-dd9d-4e4d-883e-dd69dc7abd16,2023-03-11,PROD_0031,4,2462.92,Books - Blood,Books,383.36,615.73,SUP_002,Doyle Ltd,4,2023,3,10,5,1,2462.92,929.48
5c3bd3b5-ecaa-4afb-97e4-527a6274d240,2023-03-11,PROD_0017,2,1294.98,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,5,1,1294.98,604.0600000000001
987593c3-2523-42f6-b7a3-f6a6159b558b,2023-03-12,PROD_0036,5,365.05,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002,Doyle Ltd,4,2023,3,10,6,1,365.05,173.15
fbec1ed8-57c4-42c3-8878-9ef0dcacfa54,2023-03-12,PROD_0012,3,2785.47,Clothing - Themselves,Clothing,492.76,928.49,SUP_002,Doyle Ltd,4,2023,3,10,6,1,2785.4700000000003,1307.1900000000003
8702f4ad-cca3-44c4-ae49-82cf7c239ebc,2023-03-12,PROD_0036,4,292.04,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002,Doyle Ltd,4,2023,3,10,6,1,292.04,138.52
3c775558-b365-4b7c-8853-bc5542e17302,2023-03-12,PROD_0027,5,1093.9,Books - Base,Books,133.19,218.78,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,6,1,1093.9,427.95000000000005
61cb0527-72e5-4892-8c1c-7204ed5e749b,2023-03-12,PROD_0006,2,1407.66,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002,Doyle Ltd,4,2023,3,10,6,1,1407.66,449.60000000000014
a8be6c80-26b0-42c9-bd2c-f4eb977e3f2c,2023-03-12,PROD_0044,4,1438.88,Home Appliances - Science,Home Appliances,298.34,359.72,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,6,1,1438.88,245.5200000000002
e8fe6095-2cb3-4e23-9a94-0c6c1c8e806b,2023-03-12,PROD_0040,3,2517.81,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004,Davis and Sons,14,2023,3,10,6,1,2517.81,1122.3
d66de2a1-2776-44d0-925c-7d37ef16d03b,2023-03-12,PROD_0031,3,1847.19,Books - Blood,Books,383.36,615.73,SUP_002,Doyle Ltd,4,2023,3,10,6,1,1847.19,697.1100000000001
2ce6f908-cece-45d3-9ea9-09ef7257dcb6,2023-03-12,PROD_0049,2,194.2,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,6,1,194.2,81.75999999999999
69b6f3b7-fe5b-4fc9-80b4-f6d67ef6775b,2023-03-12,PROD_0020,5,913.15,Clothing - Sea,Clothing,114.19,182.63,SUP_008,"Henderson, Ramirez and Lewis",5,2023,3,10,6,1,913.15,342.19999999999993
3bd13a43-8853-490b-ac26-4a0cc09f1c91,2023-03-12,PROD_0022,5,1156.85,Books - Answer,Books,138.74,231.37,SUP_010,Abbott-Munoz,4,2023,3,10,6,1,1156.85,463.14999999999986
2ad3136f-a338-47fa-b9db-138870aff6eb,2023-03-12,PROD_0048,2,883.18,Books - Away,Books,241.61,441.59,SUP_007,Blake and Sons,6,2023,3,10,6,1,883.18,399.9599999999999
d7825ea3-bbff-46e9-93e7-e89335fab528,2023-03-12,PROD_0043,1,50.34,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009,Garcia-James,14,2023,3,10,6,1,50.34,8.970000000000006
43af6c46-a46b-4932-8de8-4b635856e1fc,2023-03-12,PROD_0048,2,883.18,Books - Away,Books,241.61,441.59,SUP_007,Blake and Sons,6,2023,3,10,6,1,883.18,399.9599999999999
0d722918-1db1-4e86-91cc-c8d3c1676505,2023-03-12,PROD_0029,2,200.16,Clothing - Early,Clothing,64.66,100.08,SUP_008,"Henderson, Ramirez and Lewis",5,2023,3,10,6,1,200.16,70.84
79ea5621-6614-43a7-b6c9-aeb22ae7dc19,2023-03-12,PROD_0007,2,215.56,Toys - Win,Toys,57.39,107.78,SUP_010,Abbott-Munoz,4,2023,3,10,6,1,215.56,100.78
f2c0a0cf-bf03-48c2-b9ec-958b4d266574,2023-03-12,PROD_0033,4,1027.36,Home Appliances - Fall,Home Appliances,193.22,256.84,SUP_009,Garcia-James,14,2023,3,10,6,1,1027.36,254.4799999999999
63dba8c8-b4a2-4699-aefa-823b613a9ff9,2023-03-12,PROD_0040,1,839.27,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004,Davis and Sons,14,2023,3,10,6,1,839.27,374.09999999999997
87cb0e2a-2528-4a1b-833b-66fc797eb3e4,2023-03-12,PROD_0011,4,523.44,Books - Finally,Books,104.22,130.86,SUP_004,Davis and Sons,14,2023,3,10,6,1,523.44,106.56000000000006
49ee4969-0309-44c0-af4a-bfccdeca8598,2023-03-12,PROD_0041,1,357.04,Clothing - Determine,Clothing,205.51,357.04,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,6,1,357.04,151.53000000000003
bdce4d4d-03a2-4ee9-81c7-d9b3db9c9b7c,2023-03-12,PROD_0037,3,2049.0,Electronics - His,Electronics,368.63,683.0,SUP_009,Garcia-James,14,2023,3,10,6,1,2049.0,943.1100000000001
a9217ddc-3cea-4f89-a217-3b7fc536d2ce,2023-03-12,PROD_0023,4,1497.44,Toys - Recently,Toys,187.38,374.36,SUP_003,"Mcclain, Miller and Henderson",3,2023,3,10,6,1,1497.44,747.9200000000001
4674a0eb-47ed-46dd-9da4-ec0f21ee0f6c,2023-03-12,PROD_0035,4,3287.24,Clothing - Prove,Clothing,440.57,821.81,SUP_005,"Guzman, Hoffman and Baldwin",7,2023,3,10,6,1,3287.24,1524.9599999999998
a8049463-0d36-45e4-92a6-f3e62b48c6e6,2023-03-12,PROD_0045,3,158.16,Home Appliances - Write,Home Appliances,43.03,52.72,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,6,1,158.16,29.069999999999993
13ad3ead-816e-4f32-a077-5ce4151f62f9,2023-03-12,PROD_0028,5,2803.2,Electronics - Top,Electronics,344.04,560.64,SUP_005,"Guzman, Hoffman and Baldwin",7,2023,3,10,6,1,2803.2,1082.9999999999998
408669bb-4721-494b-88a4-ae21d9f850e9,2023-03-12,PROD_0017,3,1942.47,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,6,1,1942.47,906.0900000000001
147f0413-b0c4-4ddc-b634-71f87b45bd9c,2023-03-12,PROD_0027,3,656.34,Books - Base,Books,133.19,218.78,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,6,1,656.34,256.77000000000004
c02627d1-fbd1-40c0-9bfe-679afbcbd6ec,2023-03-12,PROD_0028,2,1121.28,Electronics - Top,Electronics,344.04,560.64,SUP_005,"Guzman, Hoffman and Baldwin",7,2023,3,10,6,1,1121.28,433.19999999999993
8456ce4f-7706-4136-8788-17ecc764032e,2023-03-12,PROD_0031,4,2462.92,Books - Blood,Books,383.36,615.73,SUP_002,Doyle Ltd,4,2023,3,10,6,1,2462.92,929.48
9c2d9672-e3d1-403c-85fa-b5ea14072edb,2023-03-12,PROD_0023,5,1871.8,Toys - Recently,Toys,187.38,374.36,SUP_003,"Mcclain, Miller and Henderson",3,2023,3,10,6,1,1871.8000000000002,934.9000000000002
a1731ed8-78f2-461c-bec7-7a8f16a46b83,2023-03-12,PROD_0048,5,2207.95,Books - Away,Books,241.61,441.59,SUP_007,Blake and Sons,6,2023,3,10,6,1,2207.95,999.8999999999996
ab310bfe-f5dd-4f92-a9ea-a9ffbddf2416,2023-03-12,PROD_0007,4,431.12,Toys - Win,Toys,57.39,107.78,SUP_010,Abbott-Munoz,4,2023,3,10,6,1,431.12,201.56
8a08d40e-a239-4ad5-af1f-798c13fd2d26,2023-03-12,PROD_0009,3,2194.86,Electronics - Bar,Electronics,486.83,731.62,SUP_009,Garcia-James,14,2023,3,10,6,1,2194.86,734.3700000000001
9cf021b8-4fff-4b59-9462-8786cc502a89,2023-03-12,PROD_0031,2,1231.46,Books - Blood,Books,383.36,615.73,SUP_002,Doyle Ltd,4,2023,3,10,6,1,1231.46,464.74
88f7f097-57f2-445f-a751-5d4b0d829d52,2023-03-12,PROD_0006,3,2111.49,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002,Doyle Ltd,4,2023,3,10,6,1,2111.4900000000002,674.4000000000003
86c2ad8f-bb36-47b0-baed-6f49245fd841,2023-03-12,PROD_0003,5,923.85,Books - Show,Books,107.43,184.77,SUP_009,Garcia-James,14,2023,3,10,6,1,923.85,386.69999999999993
92ef63c1-781f-4d3f-a7f3-39dc833de3ad,2023-03-12,PROD_0027,3,656.34,Books - Base,Books,133.19,218.78,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,6,1,656.34,256.77000000000004
743b9f71-7807-4947-82c2-b367c74d8df0,2023-03-12,PROD_0039,5,1327.4,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007,Blake and Sons,6,2023,3,10,6,1,1327.4,628.0000000000001
7c193e6f-496c-403a-86fd-01e69fd33d40,2023-03-12,PROD_0007,2,215.56,Toys - Win,Toys,57.39,107.78,SUP_010,Abbott-Munoz,4,2023,3,10,6,1,215.56,100.78
94010dfe-7921-4c7c-a119-ceee0fb91307,2023-03-12,PROD_0042,2,1407.6,Toys - Religious,Toys,450.81,703.8,SUP_004,Davis and Sons,14,2023,3,10,6,1,1407.6,505.9799999999999
42ac66dc-904f-4df7-88f7-2c2dba1ad160,2023-03-12,PROD_0001,4,323.48,Books - Surface,Books,52.6,80.87,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,6,1,323.48,113.08000000000001
bcc4f0db-cf13-4b3d-8ab0-5699fd888cbd,2023-03-12,PROD_0027,3,656.34,Books - Base,Books,133.19,218.78,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,10,6,1,656.34,256.77000000000004
b1eedf64-090b-43ed-aae1-d0bc4a099088,2023-03-12,PROD_0037,5,3415.0,Electronics - His,Electronics,368.63,683.0,SUP_009,Garcia-James,14,2023,3,10,6,1,3415.0,1571.85
4b6c14e4-cc58-4b60-ba4e-8355f5e8a7e1,2023-03-12,PROD_0046,1,372.68,Electronics - Result,Electronics,261.94,372.68,SUP_008,"Henderson, Ramirez and Lewis",5,2023,3,10,6,1,372.68,110.74000000000001
5a589b67-6bc7-4635-94de-19cdbbdb4536,2023-03-12,PROD_0013,1,249.81,Toys - Production,Toys,146.21,249.81,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,10,6,1,249.81,103.6
4dd7962b-bfda-45c9-98fe-b4f3ec40d95a,2023-03-12,PROD_0008,5,3616.55,Clothing - Human,Clothing,405.49,723.31,SUP_009,Garcia-James,14,2023,3,10,6,1,3616.5499999999997,1589.0999999999997
161d6acf-1eb6-41f0-b532-1352b54468e4,2023-03-13,PROD_0042,1,703.8,Toys - Religious,Toys,450.81,703.8,SUP_004,Davis and Sons,14,2023,3,11,0,0,703.8,252.98999999999995
a9151364-778a-469f-8b68-d94d40da9c7d,2023-03-13,PROD_0013,5,1249.05,Toys - Production,Toys,146.21,249.81,SUP_006,"Gardner, Robinson and Lawrence",6,2023,3,11,0,0,1249.05,517.9999999999999
603ecfef-2141-4a14-9acc-b00ddb3fb4a2,2023-03-13,PROD_0011,1,130.86,Books - Finally,Books,104.22,130.86,SUP_004,Davis and Sons,14,2023,3,11,0,0,130.86,26.640000000000015
a5dd2836-e65f-49fa-838c-2eafa8097a77,2023-03-13,PROD_0018,4,3044.0,Home Appliances - Participant,Home Appliances,412.68,761.0,SUP_007,Blake and Sons,6,2023,3,11,0,0,3044.0,1393.28
2f4cfefb-f798-48a2-8d9e-84ec90e9e294,2023-03-13,PROD_0023,4,1497.44,Toys - Recently,Toys,187.38,374.36,SUP_003,"Mcclain, Miller and Henderson",3,2023,3,11,0,0,1497.44,747.9200000000001
2f2bdc13-b216-4b5a-9c60-57fee5605cfb,2023-03-13,PROD_0026,5,309.55,Books - Figure,Books,41.13,61.91,SUP_008,"Henderson, Ramirez and Lewis",5,2023,3,11,0,0,309.54999999999995,103.89999999999995
7414e3e1-a387-4e92-9362-0119efa9a0a3,2023-03-13,PROD_0001,1,80.87,Books - Surface,Books,52.6,80.87,SUP_001,"Rodriguez, Figueroa and Sanchez",13,2023,3,11,0,0,80.87,28.270000000000003
637aa999-61ff-4d9a-8ff8-9e8ac6f06a71,2023-03-13,PROD_0015,5,2062.0,Electronics - Value,Electronics,308.47,412.4,SUP_004,Davis and Sons,14,2023,3,11,0,0,2062.0,519.6499999999999
